Observacion,clase,cap-shape,cap-surface,cap-color,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-color,ring-number,ring-type,spore-print-color,population,habitat,bruises
2000,0,2,2,0,6,1,1,0,0,1,2,3,3,7,7,2,1,0,1,0,0,0
2001,0,2,1,3,6,1,0,0,7,1,0,3,3,7,3,2,1,4,0,5,6,1
2002,0,3,0,3,6,1,0,0,7,1,0,3,3,7,7,2,1,4,1,4,6,1
2003,0,2,1,0,6,1,0,0,10,1,0,3,3,5,7,2,1,4,1,4,6,1
2004,0,2,0,6,6,1,0,0,7,1,0,3,3,5,3,2,1,4,1,5,6,1
2005,0,3,0,0,6,1,0,0,10,1,0,3,3,3,5,2,1,4,1,5,6,1
2006,0,2,0,6,6,1,0,0,8,1,0,3,3,3,3,2,1,4,0,5,6,1
2008,0,2,1,6,6,1,0,0,8,1,0,3,3,5,5,2,1,4,0,5,6,1
2009,0,2,0,3,6,1,0,0,10,1,0,3,3,5,7,2,1,4,0,4,6,1
2010,0,3,0,3,6,1,0,0,7,1,0,3,3,7,7,2,1,4,0,4,6,1
2011,0,2,0,6,6,1,0,0,10,1,0,3,3,3,7,2,1,4,0,4,6,1
2014,0,2,1,3,6,1,0,0,7,1,0,3,3,7,7,2,1,4,0,4,6,1
2015,0,2,0,0,6,1,0,0,7,1,0,3,3,3,3,2,1,4,1,5,6,1
2017,0,2,1,3,6,1,0,0,1,1,0,3,3,3,5,2,1,4,0,4,6,1
2018,0,2,0,3,6,1,0,0,1,1,0,3,3,5,5,2,1,4,0,4,6,1
2019,0,2,1,3,6,1,0,0,8,1,0,3,3,3,7,2,1,4,0,4,6,1
2020,0,2,0,6,6,1,0,0,7,1,0,3,3,7,7,2,1,4,1,5,6,1
2021,0,3,1,6,6,1,0,0,1,1,0,3,3,7,7,2,1,4,1,5,6,1
2023,0,2,0,0,6,1,0,0,8,1,0,3,3,7,5,2,1,4,0,4,6,1
2024,0,3,1,3,6,1,0,0,10,1,0,3,3,5,5,2,1,4,0,4,6,1
2025,0,2,1,6,6,1,0,0,8,1,0,3,3,5,3,2,1,4,1,4,6,1
2026,0,2,0,3,6,1,0,0,7,1,0,3,3,3,3,2,1,4,1,5,6,1
2027,0,2,1,3,6,1,0,0,1,1,0,3,3,7,5,2,1,4,0,4,6,1
2030,0,2,0,7,6,1,1,0,3,1,2,3,3,7,7,2,1,0,1,3,0,0
2031,0,2,1,0,6,1,0,0,8,1,0,3,3,3,7,2,1,4,1,4,6,1
2032,0,3,0,0,6,1,0,0,1,1,0,3,3,3,7,2,1,4,1,5,6,1
2034,0,2,1,3,6,1,0,0,8,1,0,3,3,5,7,2,1,4,1,5,6,1
2035,0,2,1,3,6,1,0,0,10,1,0,3,3,3,7,2,1,4,1,4,6,1
2036,0,2,0,6,6,1,0,0,8,1,0,3,3,7,5,2,1,4,0,4,6,1
2038,0,2,0,3,6,1,0,0,10,1,0,3,3,5,3,2,1,4,0,5,6,1
2040,0,2,1,6,6,1,0,0,8,1,0,3,3,7,3,2,1,4,0,4,6,1
2042,0,2,1,6,6,1,0,0,1,1,0,3,3,7,7,2,1,4,0,5,6,1
2045,0,2,1,0,6,1,0,0,1,1,0,3,3,3,3,2,1,4,1,4,6,1
2048,1,2,2,7,7,1,0,1,10,0,2,3,3,7,7,2,1,4,0,3,0,1
2052,0,3,0,6,6,1,0,0,7,1,0,3,3,7,3,2,1,4,1,4,6,1
2053,0,2,0,6,6,1,0,0,1,1,0,3,3,7,3,2,1,4,1,5,6,1
2055,0,2,1,0,6,1,0,0,1,1,0,3,3,5,3,2,1,4,1,5,6,1
2056,0,3,0,0,6,1,0,0,8,1,0,3,3,7,3,2,1,4,1,4,6,1
2057,0,3,0,0,6,1,0,0,10,1,0,3,3,5,5,2,1,4,1,5,6,1
2058,0,2,0,6,6,1,0,0,8,1,0,3,3,7,3,2,1,4,0,4,6,1
2059,0,2,0,0,6,1,0,0,8,1,0,3,3,7,3,2,1,4,0,5,6,1
2060,0,2,0,6,6,1,0,0,7,1,0,3,3,3,7,2,1,4,1,5,6,1
2062,0,2,1,0,6,1,0,0,8,1,0,3,3,7,5,2,1,4,0,5,6,1
2063,0,3,0,0,6,1,0,0,8,1,0,3,3,7,5,2,1,4,1,5,6,1
2064,0,2,0,6,6,1,0,0,1,1,0,3,3,7,5,2,1,4,1,5,6,1
2065,0,2,1,6,6,1,0,0,10,1,0,3,3,5,7,2,1,4,1,5,6,1
2066,0,2,0,3,6,1,0,0,7,1,0,3,3,5,3,2,1,4,0,5,6,1
2067,0,2,1,3,6,1,0,0,1,1,0,3,3,3,3,2,1,4,0,5,6,1
2068,0,2,1,6,6,1,0,0,7,1,0,3,3,5,3,2,1,4,1,4,6,1
2069,0,2,1,3,6,1,0,0,7,1,0,3,3,3,5,2,1,4,0,4,6,1
2071,0,3,0,3,6,1,0,0,1,1,0,3,3,3,3,2,1,4,1,4,6,1
2072,0,2,1,3,6,1,0,0,1,1,0,3,3,3,7,2,1,4,0,4,6,1
2073,0,2,1,6,6,1,0,0,1,1,0,3,3,7,3,2,1,4,1,5,6,1
2075,0,3,0,0,6,1,0,0,10,1,0,3,3,3,7,2,1,4,0,5,6,1
2077,1,2,0,3,4,1,0,0,7,0,0,2,2,0,5,2,1,2,3,5,6,0
2078,0,2,1,3,6,1,0,0,8,1,0,3,3,5,7,2,1,4,0,5,6,1
2079,0,2,0,6,6,1,0,0,10,1,0,3,3,5,3,2,1,4,1,5,6,1
2081,0,3,0,0,6,1,0,0,7,1,0,3,3,3,7,2,1,4,1,5,6,1
2082,0,2,1,6,6,1,0,0,10,1,0,3,3,3,5,2,1,4,0,4,6,1
2084,0,3,1,0,6,1,0,0,7,1,0,3,3,7,3,2,1,4,0,5,6,1
2085,0,3,0,3,6,1,0,0,7,1,0,3,3,7,5,2,1,4,0,5,6,1
2086,0,2,0,6,6,1,0,0,1,1,0,3,3,5,7,2,1,4,0,5,6,1
2092,0,2,1,6,6,1,0,0,8,1,0,3,3,5,3,2,1,4,0,5,6,1
2093,0,3,0,3,6,1,0,0,7,1,0,3,3,5,3,2,1,4,0,5,6,1
2094,0,2,1,6,6,1,0,0,1,1,0,3,3,3,7,2,1,4,1,4,6,1
2095,0,3,0,3,6,1,0,0,1,1,0,3,3,3,5,2,1,4,0,4,6,1
2096,0,2,0,3,6,1,0,0,8,1,0,3,3,7,5,2,1,4,0,5,6,1
2098,0,3,0,3,6,1,0,0,7,1,0,3,3,7,5,2,1,4,1,5,6,1
2099,0,2,2,7,6,1,1,0,7,1,2,3,0,7,7,2,1,0,1,0,0,0
2102,0,3,0,3,6,1,0,0,7,1,0,3,3,3,3,2,1,4,0,5,6,1
2105,0,2,1,6,6,1,0,0,8,1,0,3,3,3,5,2,1,4,0,4,6,1
2108,0,2,1,3,6,1,0,0,10,1,0,3,3,5,5,2,1,4,1,4,6,1
2109,0,2,1,0,6,1,0,0,7,1,0,3,3,3,5,2,1,4,1,5,6,1
2110,0,3,0,3,6,1,0,0,1,1,0,3,3,5,7,2,1,4,0,4,6,1
2111,0,2,1,6,6,1,0,0,7,1,0,3,3,7,5,2,1,4,0,5,6,1
2112,0,3,0,0,6,1,0,0,7,1,0,3,3,5,7,2,1,4,1,4,6,1
2114,0,2,0,3,6,1,0,0,10,1,0,3,3,3,7,2,1,4,1,5,6,1
2115,0,3,0,0,6,1,0,0,7,1,0,3,3,3,7,2,1,4,1,4,6,1
2117,0,2,1,0,6,1,0,0,10,1,0,3,3,5,7,2,1,4,0,4,6,1
2118,0,2,0,6,6,1,0,0,10,1,0,3,3,5,7,2,1,4,1,4,6,1
2120,0,2,1,6,6,1,0,0,1,1,0,3,3,7,7,2,1,4,1,4,6,1
2121,0,2,1,6,6,1,0,0,8,1,0,3,3,3,3,2,1,4,1,4,6,1
2123,0,2,0,6,6,1,0,0,7,1,0,3,3,7,5,2,1,4,0,4,6,1
2124,0,2,0,6,6,1,0,0,1,1,0,3,3,5,5,2,1,4,1,5,6,1
2125,0,2,0,7,6,1,1,0,0,1,2,0,0,7,7,2,1,0,1,3,0,0
2126,0,2,1,3,6,1,0,0,7,1,0,3,3,3,3,2,1,4,0,5,6,1
2127,0,2,0,6,6,1,0,0,7,1,0,3,3,3,7,2,1,4,0,4,6,1
2128,0,2,1,3,6,1,0,0,7,1,0,3,3,5,7,2,1,4,1,4,6,1
2131,0,3,1,6,6,1,0,0,7,1,0,3,3,7,3,2,1,4,1,4,6,1
2134,0,2,1,3,6,1,0,0,7,1,0,3,3,7,3,2,1,4,1,5,6,1
2135,0,3,0,3,6,1,1,0,3,1,2,3,0,7,7,2,1,0,0,3,0,0
2136,0,2,0,6,6,1,0,0,7,1,0,3,3,3,7,2,1,4,0,5,6,1
2137,0,2,1,6,6,1,0,0,10,1,0,3,3,7,3,2,1,4,1,5,6,1
2138,1,3,2,7,7,1,0,1,10,0,2,3,3,7,7,2,1,4,0,4,0,1
2139,0,3,1,0,6,1,0,0,8,1,0,3,3,7,7,2,1,4,0,5,6,1
2140,0,2,0,6,6,1,0,0,1,1,0,3,3,5,7,2,1,4,1,5,6,1
2141,0,2,1,6,6,1,0,0,1,1,0,3,3,5,3,2,1,4,0,4,6,1
2142,0,2,0,3,6,1,0,0,1,1,0,3,3,3,7,2,1,4,0,4,6,1
2143,0,2,1,3,6,1,0,0,7,1,0,3,3,3,5,2,1,4,1,4,6,1
2144,0,2,0,3,6,1,1,0,1,1,2,0,0,7,7,2,1,0,1,0,0,0
2145,0,2,0,0,6,1,0,0,8,1,0,3,3,3,7,2,1,4,1,5,6,1
2147,0,2,1,3,6,1,0,0,8,1,0,3,3,3,3,2,1,4,1,5,6,1
2149,0,3,0,3,6,1,1,0,3,1,2,0,0,7,7,2,1,0,1,3,0,0
2151,0,2,1,0,6,1,0,0,10,1,0,3,3,7,7,2,1,4,0,4,6,1
2152,0,3,0,3,6,1,0,0,7,1,0,3,3,5,5,2,1,4,0,5,6,1
2153,0,3,1,0,6,1,0,0,8,1,0,3,3,7,7,2,1,4,1,5,6,1
2155,0,2,1,6,6,1,0,0,8,1,0,3,3,5,7,2,1,4,1,4,6,1
2156,0,2,1,0,6,1,0,0,1,1,0,3,3,5,5,2,1,4,1,4,6,1
2157,0,3,2,3,6,1,1,0,1,1,2,0,3,7,7,2,1,0,1,0,0,0
2159,0,3,0,0,6,1,0,0,1,1,0,3,3,7,3,2,1,4,0,5,6,1
2160,0,2,1,6,6,1,0,0,10,1,0,3,3,5,5,2,1,4,1,5,6,1
2161,0,2,1,6,6,1,0,0,10,1,0,3,3,5,3,2,1,4,0,5,6,1
2162,0,2,1,0,6,1,0,0,1,1,0,3,3,5,7,2,1,4,0,5,6,1
2163,0,3,2,7,6,1,1,0,3,1,2,3,0,7,7,2,1,0,0,0,0,0
2164,0,2,1,0,6,1,0,0,7,1,0,3,3,3,3,2,1,4,1,4,6,1
2169,0,3,0,3,6,1,0,0,1,1,0,3,3,7,5,2,1,4,0,4,6,1
2171,0,3,0,3,6,1,0,0,1,1,0,3,3,7,3,2,1,4,0,4,6,1
2174,0,2,0,0,6,1,0,0,10,1,0,3,3,7,5,2,1,4,1,5,6,1
2176,0,3,0,3,6,1,0,0,10,1,0,3,3,3,7,2,1,4,1,4,6,1
2179,0,2,0,6,6,1,0,0,7,1,0,3,3,7,3,2,1,4,1,4,6,1
2180,0,3,0,3,6,1,0,0,1,1,0,3,3,7,3,2,1,4,0,5,6,1
2181,0,2,1,0,6,1,0,0,7,1,0,3,3,7,5,2,1,4,0,5,6,1
2182,0,3,1,3,6,1,0,0,10,1,0,3,3,3,7,2,1,4,0,5,6,1
2183,0,3,0,0,6,1,0,0,7,1,0,3,3,7,3,2,1,4,1,5,6,1
2184,1,3,2,0,7,1,0,1,7,0,2,3,3,7,7,2,1,4,0,3,4,1
2186,0,2,1,3,6,1,0,0,8,1,0,3,3,3,3,2,1,4,0,5,6,1
2187,0,2,1,6,6,1,0,0,1,1,0,3,3,3,3,2,1,4,0,4,6,1
2188,0,2,1,6,6,1,0,0,1,1,0,3,3,5,7,2,1,4,1,4,6,1
2189,0,2,1,6,6,1,0,0,7,1,0,3,3,7,3,2,1,4,0,4,6,1
2190,0,2,0,3,6,1,0,0,7,1,0,3,3,5,3,2,1,4,1,5,6,1
2192,0,2,1,3,6,1,0,0,7,1,0,3,3,7,5,2,1,4,1,4,6,1
2193,0,2,0,0,6,1,1,0,7,1,2,3,0,7,7,2,1,0,1,3,0,0
2197,0,2,1,0,6,1,0,0,8,1,0,3,3,3,5,2,1,4,0,4,6,1
2198,0,2,0,3,6,1,0,0,10,1,0,3,3,5,7,2,1,4,1,4,6,1
2200,0,2,1,3,6,1,0,0,10,1,0,3,3,5,3,2,1,4,0,4,6,1
2201,0,2,1,3,6,1,0,0,1,1,0,3,3,5,5,2,1,4,1,5,6,1
2202,0,3,1,3,6,1,0,0,7,1,0,3,3,3,3,2,1,4,1,4,6,1
2203,0,2,0,6,6,1,0,0,7,1,0,3,3,7,7,2,1,4,0,4,6,1
2204,0,2,1,6,6,1,0,0,1,1,0,3,3,3,7,2,1,4,0,5,6,1
2205,0,2,0,0,6,1,0,0,10,1,0,3,3,5,7,2,1,4,1,4,6,1
2207,0,3,0,0,6,1,0,0,1,1,0,3,3,3,3,2,1,4,0,4,6,1
2208,0,3,0,0,6,1,0,0,7,1,0,3,3,5,5,2,1,4,1,5,6,1
2209,0,2,1,3,6,1,0,0,8,1,0,3,3,5,5,2,1,4,1,4,6,1
2210,0,2,0,6,6,1,0,0,10,1,0,3,3,7,3,2,1,4,0,5,6,1
2211,0,3,1,0,6,1,0,0,10,1,0,3,3,5,3,2,1,4,0,4,6,1
2212,0,2,1,6,6,1,0,0,7,1,0,3,3,7,7,2,1,4,0,4,6,1
2213,0,3,1,0,6,1,0,0,10,1,0,3,3,7,5,2,1,4,0,5,6,1
2214,0,2,1,3,6,1,0,0,7,1,0,3,3,7,7,2,1,4,0,5,6,1
2216,0,2,1,3,6,1,0,0,10,1,0,3,3,3,5,2,1,4,0,5,6,1
2217,0,2,1,6,6,1,0,0,10,1,0,3,3,5,5,2,1,4,0,4,6,1
2218,0,2,1,0,6,1,0,0,7,1,0,3,3,7,3,2,1,4,0,5,6,1
2219,0,2,0,3,6,1,0,0,10,1,0,3,3,7,5,2,1,4,0,5,6,1
2222,0,3,0,0,6,1,0,0,10,1,0,3,3,3,7,2,1,4,1,5,6,1
2224,0,2,0,0,6,1,0,0,10,1,0,3,3,5,7,2,1,4,0,4,6,1
2225,0,2,1,6,6,1,0,0,10,1,0,3,3,5,7,2,1,4,0,5,6,1
2226,0,3,0,0,6,1,0,0,10,1,0,3,3,5,3,2,1,4,0,4,6,1
2229,0,2,1,6,6,1,0,0,8,1,0,3,3,7,3,2,1,4,1,5,6,1
2230,0,2,1,6,6,1,0,0,8,1,0,3,3,5,3,2,1,4,1,5,6,1
2234,0,2,0,0,6,1,0,0,10,1,0,3,3,7,3,2,1,4,1,5,6,1
2235,0,2,1,6,6,1,0,0,1,1,0,3,3,5,5,2,1,4,1,5,6,1
2237,0,2,1,3,6,1,0,0,8,1,0,3,3,7,5,2,1,4,0,5,6,1
2239,0,3,0,0,6,1,0,0,10,1,0,3,3,7,7,2,1,4,1,4,6,1
2240,0,2,1,0,6,1,0,0,7,1,0,3,3,5,5,2,1,4,1,5,6,1
2242,0,2,0,7,6,1,1,0,3,1,2,3,0,7,7,2,1,0,1,3,0,0
2243,0,3,1,3,6,1,0,0,10,1,0,3,3,3,3,2,1,4,1,5,6,1
2244,0,3,2,3,6,1,1,0,1,1,2,0,0,7,7,2,1,0,1,3,0,0
2245,0,3,0,0,6,1,0,0,8,1,0,3,3,3,7,2,1,4,1,5,6,1
2247,1,3,1,7,7,1,0,1,10,0,2,3,3,7,7,2,1,4,1,3,4,1
2248,0,2,1,3,6,1,0,0,1,1,0,3,3,7,3,2,1,4,0,4,6,1
2249,0,3,0,0,6,1,0,0,10,1,0,3,3,7,7,2,1,4,0,5,6,1
2251,0,2,0,6,6,1,0,0,1,1,0,3,3,5,3,2,1,4,0,4,6,1
2252,0,3,0,3,6,1,0,0,1,1,0,3,3,3,7,2,1,4,0,4,6,1
2253,0,2,1,0,6,1,0,0,7,1,0,3,3,5,3,2,1,4,1,5,6,1
2254,0,2,1,6,6,1,0,0,1,1,0,3,3,5,7,2,1,4,0,5,6,1
2255,0,2,1,0,6,1,0,0,1,1,0,3,3,5,3,2,1,4,1,4,6,1
2256,0,2,1,0,6,1,0,0,1,1,0,3,3,7,7,2,1,4,1,5,6,1
2257,0,3,0,0,6,1,0,0,7,1,0,3,3,3,7,2,1,4,0,5,6,1
2258,0,2,1,3,6,1,0,0,8,1,0,3,3,3,5,2,1,4,0,5,6,1
2260,0,2,0,6,6,1,0,0,10,1,0,3,3,7,3,2,1,4,0,4,6,1
2261,0,3,0,0,6,1,0,0,7,1,0,3,3,5,3,2,1,4,0,5,6,1
2262,0,2,0,6,6,1,0,0,1,1,0,3,3,7,7,2,1,4,0,4,6,1
2263,0,3,2,7,6,1,1,0,0,1,2,3,3,7,7,2,1,0,1,0,0,0
2264,0,2,1,0,6,1,0,0,1,1,0,3,3,3,7,2,1,4,0,4,6,1
2265,0,2,0,3,6,1,0,0,10,1,0,3,3,3,3,2,1,4,0,5,6,1
2266,0,2,0,0,6,1,0,0,10,1,0,3,3,5,7,2,1,4,0,5,6,1
2267,0,2,0,6,6,1,0,0,7,1,0,3,3,3,3,2,1,4,1,5,6,1
2268,0,3,0,0,6,1,0,0,1,1,0,3,3,3,5,2,1,4,0,5,6,1
2270,0,2,1,0,6,1,0,0,7,1,0,3,3,7,3,2,1,4,1,5,6,1
2271,1,3,2,7,7,1,0,1,10,0,2,3,3,7,7,2,1,4,1,4,4,1
2272,0,2,0,3,6,1,0,0,10,1,0,3,3,3,3,2,1,4,0,4,6,1
2273,0,3,2,7,6,1,1,0,0,1,2,3,3,7,7,2,1,0,0,3,0,0
2274,0,2,2,3,6,1,1,0,7,1,2,3,0,7,7,2,1,0,1,3,0,0
2275,0,2,0,3,6,1,0,0,7,1,0,3,3,5,3,2,1,4,0,4,6,1
2276,0,3,0,0,6,1,0,0,1,1,0,3,3,5,3,2,1,4,0,5,6,1
2277,0,2,0,6,6,1,0,0,1,1,0,3,3,3,3,2,1,4,0,4,6,1
2279,0,3,0,0,6,1,0,0,8,1,0,3,3,7,3,2,1,4,0,5,6,1
2282,0,2,1,6,6,1,0,0,10,1,0,3,3,3,3,2,1,4,0,5,6,1
2283,0,2,0,0,6,1,1,0,3,1,2,3,3,7,7,2,1,0,0,0,0,0
2284,0,2,1,3,6,1,0,0,7,1,0,3,3,5,5,2,1,4,1,5,6,1
2286,0,2,0,0,6,1,0,0,7,1,0,3,3,3,5,2,1,4,0,5,6,1
2288,0,2,1,3,6,1,0,0,10,1,0,3,3,5,5,2,1,4,0,4,6,1
2289,0,3,0,0,6,1,0,0,8,1,0,3,3,5,5,2,1,4,1,4,6,1
2290,0,3,0,0,6,1,0,0,8,1,0,3,3,3,7,2,1,4,0,5,6,1
2291,0,2,0,3,6,1,0,0,8,1,0,3,3,7,3,2,1,4,0,4,6,1
2292,0,3,0,3,6,1,0,0,1,1,0,3,3,3,5,2,1,4,1,5,6,1
2293,0,2,1,6,6,1,0,0,8,1,0,3,3,3,3,2,1,4,1,5,6,1
2295,1,2,2,7,7,1,0,1,1,0,2,3,3,7,7,2,1,4,0,4,0,1
2297,0,2,0,3,6,1,0,0,7,1,0,3,3,3,5,2,1,4,0,4,6,1
2298,0,3,1,6,6,1,0,0,10,1,0,3,3,7,5,2,1,4,0,4,6,1
2300,0,2,1,0,6,1,0,0,10,1,0,3,3,7,7,2,1,4,1,4,6,1
2301,0,2,1,6,6,1,0,0,10,1,0,3,3,3,7,2,1,4,1,5,6,1
2302,0,2,0,6,6,1,0,0,10,1,0,3,3,7,7,2,1,4,1,5,6,1
2304,0,3,0,3,6,1,0,0,1,1,0,3,3,5,3,2,1,4,1,5,6,1
2306,0,3,0,0,6,1,0,0,7,1,0,3,3,7,5,2,1,4,1,4,6,1
2307,0,2,1,0,6,1,0,0,7,1,0,3,3,5,5,2,1,4,1,4,6,1
2308,0,2,1,3,6,1,0,0,1,1,0,3,3,5,5,2,1,4,0,4,6,1
2310,0,2,1,0,6,1,0,0,7,1,0,3,3,5,5,2,1,4,0,5,6,1
2311,0,3,0,0,6,1,0,0,10,1,0,3,3,3,5,2,1,4,1,4,6,1
2312,0,2,1,0,6,1,0,0,8,1,0,3,3,3,7,2,1,4,0,5,6,1
2313,0,2,1,0,6,1,0,0,7,1,0,3,3,5,3,2,1,4,0,5,6,1
2314,0,3,0,0,6,1,0,0,7,1,0,3,3,5,3,2,1,4,0,4,6,1
2315,0,2,0,0,6,1,0,0,8,1,0,3,3,5,3,2,1,4,1,5,6,1
2316,0,2,0,0,6,1,0,0,7,1,0,3,3,3,7,2,1,4,1,4,6,1
2317,0,2,1,0,6,1,0,0,7,1,0,3,3,3,5,2,1,4,0,5,6,1
2318,0,3,0,3,6,1,0,0,1,1,0,3,3,5,5,2,1,4,1,5,6,1
2319,0,2,0,6,6,1,0,0,8,1,0,3,3,7,7,2,1,4,1,5,6,1
2322,0,2,0,6,6,1,0,0,8,1,0,3,3,5,5,2,1,4,1,5,6,1
2323,0,3,0,0,6,1,0,0,10,1,0,3,3,5,3,2,1,4,0,5,6,1
2324,0,2,0,0,6,1,0,0,10,1,0,3,3,5,5,2,1,4,0,5,6,1
2325,0,3,0,6,6,1,0,0,8,1,0,3,3,5,3,2,1,4,1,4,6,1
2326,0,2,1,6,6,1,0,0,1,1,0,3,3,7,3,2,1,4,0,5,6,1
2327,0,2,0,3,6,1,0,0,10,1,0,3,3,7,3,2,1,4,1,5,6,1
2329,0,2,0,3,6,1,0,0,7,1,0,3,3,3,7,2,1,4,0,4,6,1
2330,0,2,0,3,6,1,0,0,8,1,0,3,3,5,3,2,1,4,1,5,6,1
2331,0,3,0,3,6,1,0,0,7,1,0,3,3,7,3,2,1,4,1,5,6,1
2333,0,3,1,0,6,1,0,0,7,1,0,3,3,5,3,2,1,4,0,5,6,1
2334,0,3,1,6,6,1,0,0,8,1,0,3,3,3,7,2,1,4,0,4,6,1
2335,0,2,1,3,6,1,0,0,8,1,0,3,3,7,7,2,1,4,1,5,6,1
2337,0,2,0,3,6,1,0,0,1,1,0,3,3,5,7,2,1,4,0,5,6,1
2338,1,2,0,3,4,1,0,0,3,0,0,2,2,1,1,2,1,2,3,5,0,0
2341,0,2,0,0,6,1,0,0,10,1,0,3,3,5,3,2,1,4,0,4,6,1
2342,0,3,0,0,6,1,0,0,7,1,0,3,3,7,7,2,1,4,1,5,6,1
2343,0,3,0,0,6,1,0,0,7,1,0,3,3,5,7,2,1,4,0,4,6,1
2344,0,3,0,3,6,1,0,0,1,1,0,3,3,7,7,2,1,4,0,5,6,1
2345,0,3,0,3,6,1,0,0,7,1,0,3,3,5,7,2,1,4,1,5,6,1
2346,0,2,1,3,6,1,0,0,10,1,0,3,3,5,5,2,1,4,1,5,6,1
2347,0,2,0,3,6,1,1,0,0,1,2,3,0,7,7,2,1,0,1,0,0,0
2348,0,2,1,3,6,1,0,0,1,1,0,3,3,7,7,2,1,4,0,5,6,1
2349,0,2,0,6,6,1,0,0,7,1,0,3,3,7,5,2,1,4,0,5,6,1
2350,0,3,0,0,6,1,0,0,7,1,0,3,3,5,5,2,1,4,0,4,6,1
2351,0,2,1,6,6,1,0,0,1,1,0,3,3,3,7,2,1,4,1,5,6,1
2352,0,2,0,3,6,1,0,0,7,1,0,3,3,7,7,2,1,4,1,4,6,1
2354,0,2,1,6,6,1,0,0,10,1,0,3,3,7,5,2,1,4,1,4,6,1
2355,0,2,0,0,6,1,0,0,10,1,0,3,3,7,5,2,1,4,0,4,6,1
2356,0,3,0,3,6,1,0,0,7,1,0,3,3,7,7,2,1,4,0,5,6,1
2357,0,2,1,3,6,1,0,0,1,1,0,3,3,3,7,2,1,4,0,5,6,1
2358,0,2,1,3,6,1,0,0,8,1,0,3,3,7,5,2,1,4,0,4,6,1
2361,0,3,0,0,6,1,0,0,7,1,0,3,3,3,5,2,1,4,1,4,6,1
2362,0,2,1,6,6,1,0,0,7,1,0,3,3,5,7,2,1,4,0,4,6,1
2363,0,2,0,0,6,1,0,0,8,1,0,3,3,5,5,2,1,4,0,5,6,1
2364,0,2,1,3,6,1,0,0,10,1,0,3,3,3,5,2,1,4,0,4,6,1
2366,0,2,0,3,6,1,0,0,7,1,0,3,3,7,3,2,1,4,1,4,6,1
2368,0,2,1,3,6,1,0,0,10,1,0,3,3,5,7,2,1,4,1,4,6,1
2371,0,2,1,0,6,1,0,0,10,1,0,3,3,5,3,2,1,4,0,4,6,1
2372,0,2,1,3,6,1,0,0,8,1,0,3,3,7,3,2,1,4,0,5,6,1
2374,0,2,2,3,6,1,1,0,1,1,2,0,3,7,7,2,1,0,1,3,0,0
2377,0,2,1,0,6,1,0,0,10,1,0,3,3,5,5,2,1,4,0,5,6,1
2379,0,2,1,0,6,1,0,0,7,1,0,3,3,7,7,2,1,4,1,5,6,1
2380,0,2,1,6,6,1,0,0,8,1,0,3,3,5,3,2,1,4,0,4,6,1
2381,0,2,2,7,6,1,1,0,0,1,2,3,3,7,7,2,1,0,1,3,0,0
2383,0,2,1,3,6,1,0,0,1,1,0,3,3,3,5,2,1,4,1,4,6,1
2387,0,2,1,3,6,1,0,0,10,1,0,3,3,7,5,2,1,4,1,4,6,1
2389,0,3,0,0,6,1,0,0,8,1,0,3,3,7,7,2,1,4,1,5,6,1
2390,0,2,0,6,6,1,0,0,10,1,0,3,3,3,7,2,1,4,0,5,6,1
2391,0,2,0,6,6,1,0,0,1,1,0,3,3,5,5,2,1,4,1,4,6,1
2392,0,2,1,3,6,1,0,0,7,1,0,3,3,7,3,2,1,4,0,4,6,1
2393,0,3,2,7,6,1,1,0,3,1,2,0,0,7,7,2,1,0,0,3,0,0
2394,0,2,0,0,6,1,1,0,0,1,2,0,3,7,7,2,1,0,1,0,0,0
2398,0,2,1,6,6,1,0,0,8,1,0,3,3,5,5,2,1,4,1,5,6,1
2399,0,2,1,6,6,1,0,0,7,1,0,3,3,5,7,2,1,4,1,5,6,1
2402,0,3,0,0,6,1,0,0,10,1,0,3,3,7,3,2,1,4,0,4,6,1
2403,0,3,0,6,6,1,0,0,1,1,0,3,3,7,5,2,1,4,1,5,6,1
2404,0,2,1,6,6,1,0,0,10,1,0,3,3,5,5,2,1,4,1,4,6,1
2405,1,2,2,7,2,1,1,1,7,0,0,3,3,7,7,2,1,4,1,3,6,0
2409,0,2,1,0,6,1,0,0,7,1,0,3,3,5,3,2,1,4,0,4,6,1
2410,0,2,0,6,6,1,0,0,10,1,0,3,3,3,5,2,1,4,0,5,6,1
2412,0,2,1,3,6,1,0,0,8,1,0,3,3,5,5,2,1,4,1,5,6,1
2413,0,2,0,6,6,1,0,0,7,1,0,3,3,5,5,2,1,4,0,4,6,1
2414,0,3,0,0,6,1,0,0,1,1,0,3,3,7,3,2,1,4,1,4,6,1
2417,0,2,1,3,6,1,0,0,1,1,0,3,3,7,5,2,1,4,1,5,6,1
2418,0,2,1,0,6,1,0,0,1,1,0,3,3,7,7,2,1,4,0,4,6,1
2421,0,2,1,0,6,1,0,0,7,1,0,3,3,7,5,2,1,4,0,4,6,1
2423,0,2,1,3,6,1,0,0,1,1,0,3,3,7,5,2,1,4,1,4,6,1
2425,0,2,1,0,6,1,0,0,1,1,0,3,3,5,5,2,1,4,0,5,6,1
